ts_plus,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33,probe_visible
528.863,0.653231183348,0.397380264242,0.644498213103,42.0499281143,-0.0842449870699,0.884066675877,-0.45970522594,-155.331567606,-0.752457177024,0.245998045103,0.610977216065,-736.332451169,0,0,0,1,1
528.924,0.653715473851,0.38793554783,0.649740017221,44.7635032878,-0.0736138262754,0.887131163062,-0.455608718207,-158.001832115,-0.753151434858,0.250008620361,0.608488788653,-734.991250388,0,0,0,1,1
528.982,0.651233389,0.377809334442,0.658145257417,47.6358874759,-0.0603919456832,0.890312439008,-0.451327568229,-160.063313649,-0.756470677521,0.254172909169,0.602617827728,-734.464987003,0,0,0,1,1
529.042,0.64548255403,0.376550395576,0.66450137098,49.3716285568,-0.0492164447562,0.888720504123,-0.455799963927,-162.520518956,-0.762187650129,0.261506529827,0.592186052562,-733.994588146,0,0,0,1,1
529.101,0.636520360035,0.378527563772,0.671981186289,50.9010548069,-0.0392861931802,0.886059025266,-0.461904750754,-165.195580198,-0.770258674918,0.267612195554,0.578865516769,-733.667171019,0,0,0,1,1
529.16,0.626332308211,0.374868207166,0.683506888734,53.7961595722,-0.027514830013,0.886874006663,-0.461191316522,-168.098211252,-0.779070454978,0.270052445948,0.565792278683,-733.407564441,0,0,0,1,1
529.24,0.616318209517,0.363129819066,0.698776501553,58.5138813534,-0.0103844006938,0.891008800874,-0.453867250402,-172.058641279,-0.787428745246,0.272470275939,0.552915834364,-731.802360546,0,0,0,1,1
529.3,0.611556237736,0.352138613277,0.708517723931,61.8609663112,0.00273865402118,0.894549035268,-0.446961433766,-174.628635925,-0.791196225888,0.275282437761,0.54610265665,-730.664659103,0,0,0,1,1
529.358,0.606645692876,0.341120189244,0.718065470417,65.2181182861,0.0159474928765,0.897854754174,-0.440002861215,-177.16567661,-0.794812355708,0.278377184584,0.53923970766,-730.084681112,0,0,0,1,1
529.419,0.601413149968,0.335674483091,0.724999906516,68.0151138306,0.0251250675809,0.899059049227,-0.437105887609,-180.066986084,-0.798543019521,0.281096900384,0.53227209073,-729.488647461,0,0,0,1,1
529.477,0.596506737132,0.334840172858,0.729425644734,69.5924136324,0.0322428136919,0.898088379344,-0.438631581001,-182.52688331,-0.801960169535,0.285165428352,0.524919579509,-729.075345518,0,0,0,1,1
529.535,0.58832824553,0.331657032117,0.737477788519,71.7142773313,0.0416641705476,0.898373178298,-0.437252477874,-184.701701328,-0.807548123894,0.287974383517,0.51472010067,-728.982567595,0,0,0,1,1
529.595,0.580069495381,0.324803320479,0.747008824268,74.3397155907,0.0513561908331,0.900655267514,-0.431488853579,-186.438991834,-0.812946444848,0.288657049291,0.50576198523,-728.71811095,0,0,0,1,1
529.675,0.569954276637,0.316489126258,0.758278811193,78.3059704035,0.0628315391848,0.903354507867,-0.424267404829,-189.096461874,-0.819270602565,0.289456846659,0.49498526614,-728.078820506,0,0,0,1,1
529.735,0.568163484302,0.310244368387,0.762193339639,81.0968254266,0.0679677854114,0.905354415442,-0.419182254618,-191.275776196,-0.820104039285,0.289968643692,0.49330269655,-727.222442232,0,0,0,1,1
529.795,0.568754510694,0.306835964397,0.763131703913,83.3202260318,0.0714387802966,0.905876895958,-0.417472813533,-193.243549287,-0.819399052498,0.291956743922,0.493301583662,-726.569645387,0,0,0,1,1
529.856,0.565749234925,0.303131635264,0.766837019766,85.4917284175,0.07641918373,0.906698441326,-0.41479880045,-194.924797125,-0.821028569259,0.293273163107,0.489798877358,-726.468835619,0,0,0,1,1
529.917,0.559383911013,0.298925348788,0.773132120631,87.6147373717,0.0816243237018,0.908313122216,-0.410249609128,-196.23708747,-0.824880057875,0.292593417324,0.483696167298,-726.205653608,0,0,0,1,1
529.976,0.552811799276,0.293466013426,0.779921030326,89.9157429905,0.0890072833423,0.909786847171,-0.405420271111,-197.843256329,-0.828538965947,0.293539761667,0.476820291334,-725.962820536,0,0,0,1,1
530.033,0.547696653093,0.29035171235,0.784680992076,92.3700957784,0.094135051788,0.91051472307,-0.402618344214,-199.887100779,-0.831364521865,0.294378705426,0.471353592939,-725.623749449,0,0,0,1,1
530.112,0.542352378838,0.286466692147,0.789804236162,95.4660720825,0.0980276390565,0.912076140382,-0.398130250204,-202.115890503,-0.834412655195,0.293349532874,0.466585010918,-725.328369141,0,0,0,1,1
530.171,0.542735226698,0.285150433943,0.790017533807,96.8413514237,0.100912520619,0.911652528407,-0.398379631296,-203.486858747,-0.833819606919,0.295937320173,0.46601069263,-725.238931657,0,0,0,1,1
530.231,0.5416209883,0.284346625216,0.791071236844,97.9486711269,0.104318733534,0.911044036421,-0.398893927673,-205.059182645,-0.834124874864,0.298572872896,0.463777891564,-725.265050392,0,0,0,1,1
530.292,0.539537464441,0.282176259441,0.793269111382,98.5426689226,0.107745900037,0.911281604511,-0.397437615614,-206.122438122,-0.835039008364,0.299903977779,0.461267231247,-725.235541822,0,0,0,1,1
530.351,0.538062784494,0.279246863684,0.795304739748,98.8616111933,0.110725610791,0.911936435275,-0.395109829204,-207.034128355,-0.835600549938,0.300654497956,0.459759278103,-725.321443567,0,0,0,1,1
530.428,0.537784805519,0.277872636806,0.795973806521,98.6717625656,0.112505398386,0.912026497723,-0.39439853294,-208.322051792,-0.835541763341,0.301652888542,0.459211821002,-725.556699584,0,0,0,1,1
530.469,0.538957100196,0.277948274905,0.795154073514,98.3285369873,0.112423426343,0.911808357661,-0.394925932434,-209.015350342,-0.834797111494,0.302242080752,0.460177690968,-725.607299805,0,0,0,1,1
530.529,0.538323737277,0.277250153703,0.795826555322,97.9658696941,0.113107441075,0.912020762004,-0.394239567329,-209.875405263,-0.835113322045,0.302242422479,0.459603369653,-725.803995523,0,0,0,1,1
530.61,0.539404090544,0.277274216187,0.795086307354,97.2455451052,0.116029540235,0.910748266228,-0.396326558983,-211.821160063,-0.834014611921,0.306033665796,0.459089340436,-726.252419738,0,0,0,1,1
530.671,0.539729939479,0.276049313877,0.795291373484,96.6540934852,0.117588065098,0.910725630037,-0.395919024221,-213.158824171,-0.833585412166,0.307206124779,0.459085784491,-726.579674785,0,0,0,1,1
530.731,0.541367142722,0.270689706257,0.796020539752,96.0482806854,0.12245315979,0.911278294885,-0.393162934327,-214.546416069,-0.831821399363,0.310320724731,0.460189316873,-726.902173521,0,0,0,1,1
530.791,0.543289289537,0.266688128081,0.796061674882,95.4111352958,0.127904417552,0.910844235554,-0.392432463653,-216.182448837,-0.829745266841,0.31502415923,0.460741327923,-727.356252374,0,0,0,1,1
530.853,0.544441471919,0.265124215518,0.795796854731,94.9679480174,0.131729775031,0.909936135998,-0.393272799435,-218.069111086,-0.828390457468,0.318944162434,0.46048221597,-727.851933997,0,0,0,1,1
530.935,0.546478077217,0.263254555546,0.795021226198,94.7251464719,0.135630860441,0.908956461821,-0.394211136589,-220.699648762,-0.826417558391,0.323257156918,0.461019337646,-728.36174734,0,0,0,1,1
530.977,0.548085024819,0.261687699728,0.794432094883,94.4703254311,0.13783533028,0.908554323439,-0.39437350708,-222.159497979,-0.824987410387,0.325651023599,0.461895208389,-728.686767785,0,0,0,1,1
531.056,0.550852474473,0.258700357773,0.793495857743,93.7348820618,0.140815377476,0.908308115724,-0.393887542805,-224.438892999,-0.822637575627,0.328710346352,0.463914784597,-729.351632482,0,0,0,1,1
531.096,0.552194007245,0.257396677945,0.7929872184,93.44701454,0.142669205337,0.907944767691,-0.394058113317,-225.49447335,-0.821417845077,0.330731384971,0.46463908013,-729.689800119,0,0,0,1,1
531.175,0.554249050668,0.2506008973,0.793729916348,93.1569446764,0.146847680088,0.909201743455,-0.389599728634,-226.905169631,-0.819294665359,0.332492676568,0.467124042779,-729.990182584,0,0,0,1,1
531.232,0.555997712265,0.246050569322,0.793930514146,92.6377006052,0.150424100693,0.909621486128,-0.38724842402,-227.917673194,-0.817458949359,0.334735521436,0.468735529699,-730.408935574,0,0,0,1,1
531.294,0.559370145554,0.241677124621,0.792904286593,91.7101644696,0.153810227545,0.909679706957,-0.38577875091,-228.912906591,-0.814522838333,0.33774990479,0.471675256558,-730.874471389,0,0,0,1,1
531.356,0.561475735736,0.234043252113,0.793705710147,90.9815064479,0.158015881886,0.911193688397,-0.380469503767,-229.467568219,-0.812265953522,0.3390425023,0.474630595709,-731.158227705,0,0,0,1,1
531.415,0.5631230832,0.227683584394,0.794388178767,90.205871582,0.162339060594,0.912084041652,-0.376495325826,-229.995483398,-0.810270586022,0.340973439377,0.47665363847,-731.53314209,0,0,0,1,1
531.475,0.564616413774,0.216671361294,0.796405566588,89.7915562801,0.167972075807,0.914566860386,-0.367903302015,-230.219083298,-0.8080802479,0.341498139203,0.479984722543,-731.658298758,0,0,0,1,1
531.537,0.568679823034,0.203354033427,0.797025969441,89.0535196362,0.175282662067,0.916744777493,-0.358963788309,-230.615013866,-0.803666129218,0.343840297271,0.485689821511,-731.933596871,0,0,0,1,1
531.596,0.573359106835,0.192573947162,0.796350808051,87.6781947844,0.183159588078,0.917257125433,-0.353683376959,-231.82242557,-0.798568656976,0.348646871084,0.49064596134,-732.473676648,0,0,0,1,1
531.676,0.578980825867,0.173951632646,0.796568912762,86.0529349371,0.19436483617,0.919364415589,-0.342040029543,-233.243033529,-0.791835534527,0.352859605011,0.498484288029,-733.341324237,0,0,0,1,1
531.737,0.581532565994,0.154830179693,0.798653548258,85.348198011,0.203850601787,0.922668350568,-0.327304211723,-233.580223087,-0.787568921962,0.353144064535,0.504999468162,-733.765988607,0,0,0,1,1
531.797,0.583262386528,0.136903552918,0.800663728203,84.8047487655,0.213457463132,0.925218284119,-0.313698961052,-233.928593323,-0.783735223079,0.353876452919,0.510421939355,-734.050659131,0,0,0,1,1
531.858,0.584470837197,0.118231342169,0.802754750964,84.8252748099,0.221818163357,0.928360942722,-0.298232564342,-234.047509294,-0.78050659374,0.352373821045,0.516374038243,-734.092973699,0,0,0,1,1
531.918,0.58657701906,0.101989845772,0.803445998229,84.7191062779,0.230757323958,0.929872910705,-0.28650903542,-234.377951742,-0.776323681302,0.353460664427,0.521907176184,-734.23725114,0,0,0,1,1
531.98,0.589510390076,0.088209451331,0.80293000485,83.8613330494,0.238082505657,0.930887090694,-0.277066679484,-235.135726566,-0.771877076024,0.354497273721,0.527766484756,-734.642459232,0,0,0,1,1
532.043,0.591594040393,0.0796676752272,0.802290192446,82.8653610153,0.24287304288,0.931270540324,-0.271565582811,-235.703209798,-0.76878421967,0.355511240679,0.531584970948,-735.091641565,0,0,0,1,1
532.103,0.593584025407,0.0706689303902,0.801663212989,81.7031715319,0.247314104432,0.931915372368,-0.265272449555,-235.750224951,-0.765828791918,0.355724108013,0.535692654838,-735.267464133,0,0,0,1,1
532.163,0.594506677913,0.0637156663992,0.801562301865,80.6527557373,0.25044123079,0.932599309471,-0.25988019912,-235.648345947,-0.764094889289,0.355244763268,0.538479487384,-735.383239746,0,0,0,1,1
532.224,0.596172367852,0.0573461109485,0.800805801283,79.4844542948,0.252359907673,0.933504777146,-0.254722021123,-235.423373052,-0.762163358348,0.353949508553,0.542057894128,-735.494351505,0,0,0,1,1
532.301,0.599919589651,0.0479578436208,0.798621644578,77.8037998139,0.254834554221,0.934757664115,-0.24756304117,-234.909271037,-0.758390292612,0.352034308859,0.548558118578,-735.702231464,0,0,0,1,1
532.364,0.604103018518,0.0426718107609,0.795762941826,76.3427429199,0.255571470244,0.935446303884,-0.244179106698,-234.590286255,-0.754813067332,0.350883640424,0.554200238424,-736.001159668,0,0,0,1,1
532.423,0.608968892525,0.0412059118436,0.79212307173,74.7652988252,0.25542019515,0.935269190669,-0.245014417729,-234.502340189,-0.750944346704,0.351530388181,0.55902502121,-736.358403551,0,0,0,1,1
532.482,0.614386287174,0.0379604184604,0.78809168043,72.6452398337,0.25511394135,0.935630791711,-0.243950606743,-233.985472603,-0.746623310018,0.350933082271,0.565154496316,-736.770334401,0,0,0,1,1
532.543,0.618224794401,0.0343326583316,0.785251152282,70.3445843281,0.254950067724,0.936270558533,-0.241656583173,-232.949046265,-0.74350424784,0.349597925903,0.570072559986,-737.023410998,0,0,0,1,1
532.603,0.62017631759,0.0289710641365,0.783927300548,68.0421146803,0.255675084405,0.937286166445,-0.236906929837,-231.36822978,-0.741627660161,0.347354746093,0.573875503965,-737.128577894,0,0,0,1,1
532.663,0.620501689016,0.0220837960139,0.783894099915,66.397412755,0.256069506318,0.939104875446,-0.229151567412,-229.398445546,-0.741219307535,0.34292030979,0.577061174634,-737.188966108,0,0,0,1,1
532.724,0.623215124707,0.016373253797,0.781879034695,65.1302955389,0.255302759716,0.940746733038,-0.223195172795,-227.692672658,-0.739204578731,0.33871448277,0.582107455668,-737.182558579,0,0,0,1,1
532.804,0.627637232625,0.0114760942053,0.778421353436,63.532731434,0.251783420292,0.943160819985,-0.216916520607,-225.800130043,-0.736665876425,0.3321384755,0.589073356725,-737.210209112,0,0,0,1,1
532.861,0.631868707608,0.0108589246742,0.774999367807,62.1463012514,0.248613192565,0.944227994031,-0.215928172711,-224.581612079,-0.734120846202,0.329113322493,0.593928450345,-737.352740877,0,0,0,1,1
532.921,0.634070696086,0.0104145914831,0.773204946084,60.880241394,0.247089830532,0.944759159755,-0.215352607848,-223.334411621,-0.732735264616,0.327599857057,0.596470758415,-737.584838867,0,0,0,1,1
532.982,0.637240821379,0.0152577256208,0.770513684095,58.8944464015,0.244989146763,0.943930064559,-0.22130601255,-221.989722035,-0.730687657989,0.329792715249,0.597772792482,-737.735574476,0,0,0,1,1
533.042,0.639010358131,0.0166211636186,0.769018529765,56.9561514408,0.242818213493,0.944286262501,-0.222177338287,-220.303427089,-0.729866479157,0.328705326048,0.599372781523,-737.747422852,0,0,0,1,1
533.101,0.63896846829,0.0115725335747,0.769145872379,55.3210698808,0.242102421565,0.946047610449,-0.215360944081,-217.959128977,-0.730140886407,0.323820930809,0.601692854176,-738.019633669,0,0,0,1,1
533.178,0.641519103417,0.0068097812387,0.767076832417,53.4490364447,0.240835715188,0.947613113845,-0.209827416603,-216.04713886,-0.72832094453,0.319347793711,0.606271876645,-738.260636312,0,0,0,1,1
533.237,0.645106983829,0.00463737082994,0.764078185925,52.0760015718,0.23882610333,0.948656156883,-0.20739717543,-214.955413136,-0.725809253029,0.31627518208,0.610877186853,-738.645456872,0,0,0,1,1
533.296,0.649658873457,0.00381573603223,0.760216277317,50.616783855,0.235218646866,0.949909061367,-0.205778918499,-213.727447232,-0.722921528456,0.31250314445,0.616219318428,-739.139364922,0,0,0,1,1
533.355,0.65398860163,0.00450713648273,0.756490974605,48.9466510203,0.230972421762,0.951044772407,-0.20534259486,-212.37342566,-0.720382293871,0.309020268913,0.620931416565,-739.442294876,0,0,0,1,1
533.417,0.656079070888,0.00386566730475,0.754682257218,47.1941922896,0.229492931516,0.95160950111,-0.20438285589,-210.851932789,-0.718952882411,0.30728555777,0.623443934014,-739.652598294,0,0,0,1,1
533.476,0.656901786837,0.0037571690364,0.753966793785,45.3161713596,0.227841373709,0.952247818081,-0.203254523655,-209.279538762,-0.718726895891,0.305303089799,0.624677254655,-739.93992362,0,0,0,1,1
533.535,0.65908425508,0.00403143232708,0.752058303763,43.6378957269,0.225592307067,0.952877617489,-0.202811136481,-207.893271003,-0.717437144074,0.303328194604,0.627117174586,-740.219770233,0,0,0,1,1
533.598,0.663047010874,0.00383837895879,0.74856791824,42.1707022388,0.22350165669,0.953360618224,-0.202855961404,-206.916246998,-0.714433811369,0.301809208719,0.631265024142,-740.905184831,0,0,0,1,1
533.662,0.666734715574,0.00434003492998,0.745282485468,40.8479323832,0.22079793764,0.953942235886,-0.203082449579,-206.163779158,-0.711837825478,0.299958955008,0.635068134556,-741.552553804,0,0,0,1,1
533.741,0.669089172931,0.00625972931685,0.74315576729,39.2424911721,0.216060405539,0.955134796119,-0.202572017814,-204.695213797,-0.711081978273,0.296105280317,0.637717871118,-741.85070443,0,0,0,1,1
533.801,0.66792398558,0.00474776326076,0.744214356373,38.5535181138,0.213746170334,0.956625981435,-0.197937632377,-202.976274849,-0.712874550082,0.291280260896,0.637938622015,-741.925753597,0,0,0,1,1
533.862,0.667506885022,0.00475845053981,0.744588420268,37.824180603,0.212039198329,0.957362176172,-0.196206630894,-201.401931763,-0.713774429929,0.288851208728,0.638036866017,-741.801574707,0,0,0,1,1
533.919,0.667421565862,0.00145437821577,0.744678681182,37.4341323244,0.210431181717,0.958873772637,-0.190472585718,-199.716057025,-0.714329875607,0.283829126294,0.63966698827,-741.830424469,0,0,0,1,1
533.978,0.670510690928,-0.000488165656652,0.741899706865,36.70526345,0.208445358332,0.95984276696,-0.187756212427,-198.39788984,-0.712015411309,0.280538097965,0.643686592721,-742.151656278,0,0,0,1,1
534.036,0.673771333345,-0.000474641254346,0.738939757408,35.3518185036,0.206459228302,0.960295746763,-0.187634393964,-197.251667014,-0.709511647129,0.278983607878,0.647117739769,-742.547912954,0,0,0,1,1
534.096,0.675797629237,-0.0010602854146,0.737086453621,33.5338917155,0.205905990433,0.960459647182,-0.187403279692,-196.09101048,-0.707743094223,0.278417208395,0.649294671662,-743.153909218,0,0,0,1,1
534.176,0.676473346221,0.00120973047864,0.736466121695,31.1626889486,0.202319442155,0.961218800201,-0.187417345691,-194.985328929,-0.70813180636,0.275784253887,0.649994146227,-744.519557986,0,0,0,1,1
534.237,0.678918475039,0.00401449956504,0.734202688666,29.2631666731,0.197215171326,0.962238249265,-0.187626564886,-193.94425095,-0.707231136511,0.272179050342,0.652489604595,-745.257633126,0,0,0,1,1
534.296,0.680315389014,0.00340204040346,0.732911589205,27.8394495729,0.194319907586,0.963364677092,-0.184846618709,-192.704089073,-0.706689992137,0.268173311598,0.654730730881,-745.872445959,0,0,0,1,1
534.357,0.682517846348,0.00426879821308,0.730856461132,26.6552480232,0.191784816563,0.963894885996,-0.184730162364,-191.881001258,-0.705257381069,0.266248804905,0.657056771013,-746.502618988,0,0,0,1,1
534.42,0.68445209838,0.00394104549911,0.729047181727,25.8274238846,0.189663968549,0.964591732488,-0.183276754256,-191.12591268,-0.703955186115,0.26371814078,0.659469361052,-746.812406433,0,0,0,1,1
534.482,0.685106468314,0.00326129211514,0.72843564647,24.8863423996,0.187490815835,0.965509587599,-0.180661092192,-190.044423957,-0.703900789211,0.260347076474,0.660865401364,-747.026442717,0,0,0,1,1
534.539,0.684878036266,0.00298165321402,0.728651621273,23.8797222876,0.186034911347,0.966135165071,-0.178812344578,-189.140278047,-0.7045091108,0.258019287182,0.66113006303,-747.350834501,0,0,0,1,1
534.599,0.684684594472,0.00206052924309,0.728836579977,22.7302542585,0.183148738801,0.96742203346,-0.174788868787,-187.921037905,-0.705452723837,0.253160746158,0.66200157933,-747.767322535,0,0,0,1,1
534.679,0.685394057654,0.00351562094313,0.728163873137,21.3173073448,0.179626491641,0.968269079802,-0.173750719709,-186.691124471,-0.705669405056,0.249885232673,0.663014374851,-748.487409974,0,0,0,1,1
534.74,0.685383060889,0.00384998896517,0.728172532736,20.2882493909,0.176998488282,0.969114687318,-0.171721454603,-185.499285412,-0.706343822081,0.246580413679,0.66353334852,-748.919182596,0,0,0,1,1
534.802,0.685585970972,0.00460767150754,0.727977091514,19.339881375,0.174609847922,0.969749378399,-0.170580022582,-184.274360693,-0.706741308694,0.24405923965,0.664042024368,-749.329100967,0,0,0,1,1
534.864,0.684681134139,0.00554154178646,0.728821676317,18.385084677,0.172047717934,0.970482506337,-0.169006768055,-182.857276526,-0.708245245172,0.24110785182,0.663517653482,-749.695716417,0,0,0,1,1
534.922,0.68459010712,0.00646126038474,0.728899607181,17.7413358753,0.170066193145,0.97094844269,-0.168334819888,-181.739758926,-0.708811593573,0.239201533757,0.663602856432,-749.915006381,0,0,0,1,1
534.982,0.686361867862,0.00554701912974,0.727239036991,17.1005819206,0.16731058307,0.971944719583,-0.165319783656,-180.389491361,-0.707753173881,0.235143982815,0.666177718186,-749.943806869,0,0,0,1,1
535.044,0.689054207069,0.00706693664464,0.724675346709,16.2389100598,0.163837426679,0.972544972469,-0.165268188544,-179.437456541,-0.705947304932,0.232607684593,0.668978376129,-750.2468684,0,0,0,1,1
535.103,0.692115552937,0.00975634323969,0.721720773672,15.0650655947,0.159614287748,0.973084681933,-0.166221180762,-178.460043916,-0.703917140386,0.230241211676,0.671929790913,-750.498744492,0,0,0,1,1
535.164,0.693533287116,0.0117402432452,0.720328915392,13.7283605635,0.157154227637,0.973322205952,-0.167171864072,-177.314669901,-0.703074767288,0.229141986746,0.673186320057,-750.740966612,0,0,0,1,1
535.243,0.69559411783,0.00964145050174,0.718370284514,12.2439636359,0.155997618847,0.974026663232,-0.16412434989,-175.323401466,-0.701294207986,0.22622798621,0.676023174233,-751.45808281,0,0,0,1,1
535.301,0.697749876707,0.00785253207249,0.71629843452,11.4087212712,0.156186615266,0.974214910227,-0.162822141935,-174.244670636,-0.699107181173,0.225485357468,0.678531873091,-752.03068775,0,0,0,1,1
535.361,0.699995079857,0.00408151270474,0.714136002054,10.4514613483,0.158490630338,0.974158868836,-0.160919912886,-173.006188075,-0.696338716625,0.225827012384,0.681259533663,-752.505573568,0,0,0,1,1
535.424,0.702002402684,-9.72354565122e-05,0.712174569309,9.38127927457,0.161317523676,0.974029607196,-0.158880397978,-171.616326344,-0.693663667191,0.226420659066,0.68378681032,-753.5108667,0,0,0,1,1
535.466,0.702074066543,-0.00184949341587,0.712101526794,8.50747818322,0.164864983039,0.973249464049,-0.160015680784,-170.708877295,-0.692756481353,0.229743465856,0.683598125686,-754.495777629,0,0,0,1,1
535.545,0.696267525403,-0.00485216694218,0.717765971292,7.09322766089,0.168687405029,0.973076419523,-0.157056808681,-168.747591006,-0.697679075545,0.230431634644,0.6783400101,-757.342951073,0,0,0,1,1
535.606,0.689699883585,-0.00188906585789,0.724092882172,6.02285187893,0.169471568362,0.972643359111,-0.158884497337,-168.204992758,-0.703983989945,0.232295775698,0.671152154502,-760.786725292,0,0,0,1,1
535.668,0.689218784184,0.00181603296419,0.724551012388,4.7957966318,0.164960389922,0.973341560202,-0.159355818659,-168.86274128,-0.705525008263,0.229353241111,0.670545713212,-763.882317629,0,0,0,1,1
535.73,0.696746019988,0.00367042740168,0.717308519114,2.18493139639,0.160079382589,0.973972585152,-0.160474280312,-169.021157146,-0.699227841909,0.226636120984,0.67802396253,-765.304093929,0,0,0,1,1
535.791,0.706816556828,0.00173974181936,0.707394747147,-1.29042217043,0.155701094798,0.975090783682,-0.157971936298,-167.838239794,-0.690048928752,0.221799316675,0.688939430611,-766.322970551,0,0,0,1,1
535.868,0.720411007302,0.00107624800806,0.693546553771,-5.04164666253,0.152287489294,0.975348383623,-0.159699878421,-166.874316058,-0.676621386864,0.220668013662,0.70248781241,-768.529808722,0,0,0,1,1
535.928,0.730262185249,0.00267538627451,0.683161754714,-7.73952000153,0.149761042478,0.975041984232,-0.163904725805,-166.673409433,-0.666549901321,0.222004439806,0.711635621477,-770.164716942,0,0,0,1,1
535.968,0.736423712139,0.00156611773298,0.676518782795,-9.75379626275,0.146906353212,0.975765467355,-0.162173598665,-165.948551405,-0.660377649217,0.2188133908,0.718346755001,-770.958416633,0,0,0,1,1
536.05,0.751787674181,0.00300151935865,0.659398425712,-14.102217035,0.140298362517,0.976365188245,-0.164400087162,-164.803309754,-0.644307118093,0.216106478536,0.733598205771,-772.964211389,0,0,0,1,1
536.091,0.760191251403,0.0052332122754,0.649678285599,-16.3407438067,0.136426611249,0.97638728233,-0.167498222818,-164.477480313,-0.635214169421,0.215964090518,0.741527120592,-774.393860741,0,0,0,1,1
536.171,0.775102176975,0.00827055855935,0.631781776494,-20.9930572245,0.127702566674,0.977227581048,-0.169464773047,-163.043123771,-0.618796145523,0.212032668945,0.756395053914,-777.070612631,0,0,0,1,1
536.231,0.785674119274,0.00987042345162,0.618561842538,-24.3742327411,0.120806248393,0.978175416252,-0.169052374696,-161.482527422,-0.606730606325,0.207546211196,0.767334699832,-778.563627493,0,0,0,1,1
536.291,0.797400354006,0.0101673606473,0.603364980927,-28.1143439125,0.114045441361,0.979300746474,-0.167223459058,-159.86809934,-0.592575997435,0.202155071003,0.779735220784,-780.369652065,0,0,0,1,1
536.35,0.807095579921,0.00964886073984,0.590341955445,-31.6610571242,0.109718409971,0.979999449228,-0.166020932495,-158.599623096,-0.58013670405,0.198766141481,0.789894566138,-782.509520986,0,0,0,1,1
536.41,0.817367152482,0.0107773245739,0.576016308205,-35.3466167187,0.105394811116,0.980154847972,-0.167894037374,-157.60051068,-0.566394625533,0.19794020125,0.800010502991,-784.724362057,0,0,0,1,1
536.473,0.826656850348,0.0121843669774,0.562574433275,-38.9743823356,0.101231756066,0.9802337967,-0.16998186777,-156.435280583,-0.553525594112,0.197467073225,0.809083538119,-787.592339567,0,0,0,1,1
536.554,0.833980038449,0.014297289617,0.551609357225,-43.2516642445,0.101489500119,0.978635607939,-0.178807796923,-155.511418645,-0.542381025511,0.205104691278,0.81471153716,-792.931764698,0,0,0,1,1
536.595,0.836198448171,0.0155700897521,0.548205917134,-44.792295012,0.102466769117,0.977559292313,-0.184060835701,-155.487867426,-0.538769632127,0.210084274322,0.815838146436,-795.923977939,0,0,0,1,1
536.674,0.844900876854,0.0174994776176,0.534636583648,-48.2754044322,0.0982609097305,0.977380504319,-0.18727558142,-154.978746826,-0.525820598599,0.210763180039,0.824070130528,-800.754004321,0,0,0,1,1
536.733,0.854425213783,0.0160902639012,0.519325194324,-51.0276971772,0.0922847633884,0.978928138524,-0.182162625288,-153.980958768,-0.511313090482,0.203570142735,0.83493599784,-802.697374927,0,0,0,1,1
536.795,0.863373494579,0.0143170515766,0.504362202086,-53.6172362856,0.0863062447635,0.980675075071,-0.175577986235,-152.48267619,-0.497129199478,0.195118987209,0.845453215652,-804.045659655,0,0,0,1,1
536.873,0.86955491066,0.0128333484978,0.493669487121,-56.1982887628,0.0820628635621,0.982008314824,-0.170074560238,-150.686452343,-0.48697016723,0.1884011008,0.852857011137,-806.113819006,0,0,0,1,1
536.932,0.876262032057,0.015791284441,0.481576044369,-58.7307550125,0.0769682745687,0.982041442031,-0.172251243374,-149.62615783,-0.475647701439,0.188003301752,0.859310201642,-807.933247694,0,0,0,1,1
536.974,0.880281267288,0.0162944790283,0.47417231089,-60.2015585245,0.0745152503774,0.98225907833,-0.172088873839,-148.832218675,-0.468564155611,0.186819680417,0.863450079093,-809.112529765,0,0,0,1,1
537.035,0.885649960076,0.0165258725949,0.464059310597,-62.2559021784,0.0714440313421,0.982617700499,-0.171342362103,-147.925739995,-0.458824474721,0.184903624087,0.869074652258,-810.855984545,0,0,0,1,1
537.095,0.890867664085,0.0164439820336,0.453965197502,-64.2493139126,0.0680561550473,0.983234383558,-0.169170052758,-146.99404818,-0.449136020431,0.181603255601,0.874812604337,-812.485123822,0,0,0,1,1
537.175,0.896358373403,0.0178487832257,0.442970752271,-66.5485541598,0.0662132103655,0.982592173662,-0.173575433262,-146.135510728,-0.438357704624,0.184916308628,0.879572897263,-814.985636515,0,0,0,1,1
537.233,0.899887648219,0.0179505507779,0.435752221232,-68.1721576934,0.0643315600031,0.982759139834,-0.173337599671,-145.246694278,-0.431350983504,0.184016985082,0.883218024177,-816.675868599,0,0,0,1,1
537.293,0.902923560234,0.0177379697144,0.429434987867,-69.4688753054,0.063440256761,0.982703657749,-0.173979466804,-144.548489296,-0.425093375855,0.184333625467,0.886180983957,-818.253784984,0,0,0,1,1
537.354,0.905922627534,0.0187055480379,0.423029898937,-70.7492817508,0.0606066371354,0.9830101882,-0.173256472985,-143.568841191,-0.419083557846,0.182595378826,0.889397492224,-820.033598691,0,0,0,1,1
